cycle_nmse,zcv,zc_dwell_ratio,cycle_rms_drop_ratio,peak_fluct_cv,midband_residual_rms,hf_band_energy_ratio,spec_entropy,neg_dip_event_ratio,irms_drop_vs_baseline,thd_i,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,rf_train_row,sample_weight,source_priority,source_kind,legacy_pulse_feature,_source_file,transition_normal,_feature_sig
0.064247,0.703415,0.190769,0.02315,0.00091,0.085805,0.25669,0.624907,0.0,0.0128901031698043,8.2625,223.723,5.72366,24.864,0,Water_Heater,waterheater_1__sess_1775216629949,1775216638340,0,1,1,0,0,37174.86,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0642|0.7034|0.1908|0.0232|0.0009|0.0858|0.2567|0.6249|0.0|0.0129|y=0
0.064247,0.703415,0.190769,0.02315,0.00091,0.085805,0.25669,0.624907,0.0,0.0090017558193873,8.2625,223.049,5.72366,24.864,0,Water_Heater,waterheater_1__sess_1775216629949,1775216638380,0,1,1,0,0,37174.86,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0642|0.7034|0.1908|0.0232|0.0009|0.0858|0.2567|0.6249|0.0|0.009|y=0
0.064247,0.703415,0.190769,0.02315,0.00091,0.085805,0.25669,0.624907,0.0,0.0081485162283663,8.2625,223.049,5.72366,24.864,0,Water_Heater,waterheater_1__sess_1775216629949,1775216638458,0,1,1,0,0,37174.86,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0642|0.7034|0.1908|0.0232|0.0009|0.0858|0.2567|0.6249|0.0|0.0081|y=0
0.021018,0.535831,0.195897,0.014644,0.001272,0.032368,0.181995,0.503381,0.0,0.0,40.4832,223.049,5.782717,24.864,0,Water_Heater,waterheater_1__sess_1775216629949,1775216638534,0,1,1,0,0,37384.54,0,1,3.5,3,real,0,waterheater_1.csv,0,0.021|0.5358|0.1959|0.0146|0.0013|0.0324|0.182|0.5034|0.0|0.0|y=0
0.015165,0.505619,0.195897,0.014521,0.000668,0.030266,0.230957,0.495289,0.0,0.0033630840921655,18.5597,223.049,5.756227,24.864,0,Water_Heater,waterheater_1__sess_1775216629949,1775216638654,0,1,1,0,0,37389.66,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0152|0.5056|0.1959|0.0145|0.0007|0.0303|0.231|0.4953|0.0|0.0034|y=0
0.029148,0.489413,0.2,0.023654,0.000657,0.031026,0.197615,0.483248,0.0,0.0135044517059635,7.7772,223.049,5.697654,24.872,0,Water_Heater,waterheater_1__sess_1775216629949,1775216638815,0,1,1,0,0,36684.1,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0291|0.4894|0.2|0.0237|0.0007|0.031|0.1976|0.4832|0.0|0.0135|y=0
0.063251,0.699563,0.190769,0.028917,0.00243,0.035467,0.193628,0.453176,0.0,0.0,21.1641,222.135,5.78788,24.872,0,Water_Heater,waterheater_1__sess_1775216629949,1775216638970,0,1,1,0,0,36567.18,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0633|0.6996|0.1908|0.0289|0.0024|0.0355|0.1936|0.4532|0.0|0.0|y=0
0.018599,0.544797,0.197949,0.01173,0.00126,0.036056,0.204865,0.407314,0.0,0.0135598016247561,2.9746,222.135,5.706851,24.872,0,Water_Heater,waterheater_1__sess_1775216629949,1775216639130,0,1,1,0,0,37350.45,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0186|0.5448|0.1979|0.0117|0.0013|0.0361|0.2049|0.4073|0.0|0.0136|y=0
0.11013,1.14597,0.189655,0.035039,0.001029,0.038775,0.268189,0.603868,0.0,0.0186279930067566,6.9917,221.411,5.67753,24.868,0,Water_Heater,waterheater_1__sess_1775216629949,1775216639529,0,1,1,0,0,36842.48,0,1,3.5,3,real,0,waterheater_1.csv,0,0.1101|1.146|0.1897|0.035|0.001|0.0388|0.2682|0.6039|0.0|0.0186|y=0
0.11013,1.14597,0.189655,0.035039,0.001029,0.038775,0.268189,0.603868,0.0,0.0163760609633989,6.9917,221.411,5.67753,24.868,0,Water_Heater,waterheater_1__sess_1775216629949,1775216639757,0,1,1,0,0,36842.48,0,1,3.5,3,real,0,waterheater_1.csv,0,0.1101|1.146|0.1897|0.035|0.001|0.0388|0.2682|0.6039|0.0|0.0164|y=0
0.000383,0.169071,0.200422,0.000662,0.002537,0.023582,0.185412,0.442553,0.0,0.0,7.2872,221.411,5.799059,24.868,0,Water_Heater,waterheater_1__sess_1775216629949,1775216639798,0,1,1,0,0,39244.62,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0004|0.1691|0.2004|0.0007|0.0025|0.0236|0.1854|0.4426|0.0|0.0|y=0
0.01185,0.497223,0.2,0.014862,0.001557,0.031232,0.260416,0.420763,0.0,0.0103509402406408,5.151,221.411,5.72797,24.868,0,Water_Heater,waterheater_1__sess_1775216629949,1775216639975,0,1,1,0,0,37256.68,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0118|0.4972|0.2|0.0149|0.0016|0.0312|0.2604|0.4208|0.0|0.0104|y=0
0.074804,0.586391,0.197949,0.023308,0.001694,0.097492,0.215146,0.584135,0.0,0.0175846769456174,8.6435,221.101,5.686102,24.874,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640094,0,1,1,0,0,36826.59,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0748|0.5864|0.1979|0.0233|0.0017|0.0975|0.2151|0.5841|0.0|0.0176|y=0
0.074804,0.586391,0.197949,0.023308,0.001694,0.097492,0.215146,0.584135,0.0,0.0124737644203424,8.6435,221.101,5.686102,24.874,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640213,0,1,1,0,0,36826.59,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0748|0.5864|0.1979|0.0233|0.0017|0.0975|0.2151|0.5841|0.0|0.0125|y=0
0.018351,0.499951,0.194872,0.017935,0.001331,0.03928,0.217485,0.366653,0.0,0.0,14.8809,221.101,5.753429,24.874,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640254,0,1,1,0,0,37407.42,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0184|0.5|0.1949|0.0179|0.0013|0.0393|0.2175|0.3667|0.0|0.0|y=0
0.02326,0.615438,0.205128,0.030713,0.001331,0.041864,0.25741,0.507302,0.0,0.0017622534318229,6.275,221.101,5.74329,24.874,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640413,0,1,1,0,0,37352.16,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0233|0.6154|0.2051|0.0307|0.0013|0.0419|0.2574|0.5073|0.0|0.0018|y=0
0.035478,0.645631,0.199616,0.012498,0.001435,0.037773,0.182998,0.421097,0.0,0.0207000797357922,8.5699,220.658,5.629368,24.879,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640576,0,1,1,0,0,37082.3,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0355|0.6456|0.1996|0.0125|0.0014|0.0378|0.183|0.4211|0.0|0.0207|y=0
0.035478,0.645631,0.199616,0.012498,0.001435,0.037773,0.182998,0.421097,0.0,0.0198356691025526,8.5699,220.658,5.629368,24.879,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640614,0,1,1,0,0,37082.3,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0355|0.6456|0.1996|0.0125|0.0014|0.0378|0.183|0.4211|0.0|0.0198|y=0
0.030131,0.63654,0.191808,0.006226,0.001129,0.037806,0.203703,0.556039,0.0,0.0046475103990917,7.3554,220.658,5.716598,24.879,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640731,0,1,1,0,0,37663.68,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0301|0.6365|0.1918|0.0062|0.0011|0.0378|0.2037|0.556|0.0|0.0046|y=0
0.018196,0.500757,0.2,0.012585,0.000814,0.033879,0.230716,0.400446,0.0,0.0014066850185173,4.5766,220.658,5.735211,24.879,0,Water_Heater,waterheater_1__sess_1775216629949,1775216640891,0,1,1,0,0,37037.04,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0182|0.5008|0.2|0.0126|0.0008|0.0339|0.2307|0.4004|0.0|0.0014|y=0
0.014783,0.505703,0.202128,0.018172,0.001297,0.028938,0.1995,0.447751,0.0,0.0112405792359124,5.6875,220.658,5.674738,24.888,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641090,0,1,1,0,0,37324.59,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0148|0.5057|0.2021|0.0182|0.0013|0.0289|0.1995|0.4478|0.0|0.0112|y=0
0.014783,0.505703,0.202128,0.018172,0.001297,0.028938,0.1995,0.447751,0.0,0.0105441630656657,5.6875,220.763,5.674738,24.888,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641127,0,1,1,0,0,37324.59,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0148|0.5057|0.2021|0.0182|0.0013|0.0289|0.1995|0.4478|0.0|0.0105|y=0
0.014294,0.464688,0.193846,0.009801,0.000564,0.026302,0.246304,0.623195,0.0,0.0,0.0,220.763,5.752202,24.888,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641208,0,1,1,0,0,37266.52,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0143|0.4647|0.1938|0.0098|0.0006|0.0263|0.2463|0.6232|0.0|0.0|y=0
0.019389,0.507625,0.199223,0.012629,0.001876,0.025291,0.232094,0.595572,0.0,0.0096300512395078,7.3263,220.763,5.696808,24.888,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641459,0,1,1,0,0,36680.16,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0194|0.5076|0.1992|0.0126|0.0019|0.0253|0.2321|0.5956|0.0|0.0096|y=0
0.061147,0.546045,0.205128,0.058621,0.003093,0.034524,0.161574,0.531349,0.0,0.015600286638056,8.7574,220.763,5.662466,24.888,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641539,0,1,1,0,0,37593.85,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0611|0.546|0.2051|0.0586|0.0031|0.0345|0.1616|0.5313|0.0|0.0156|y=0
0.018179,0.466588,0.195897,0.021043,0.001821,0.029179,0.248131,0.471817,0.0,0.0021257946087427,7.9006,220.874,5.739974,24.896,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641697,0,1,1,0,0,37420.75,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0182|0.4666|0.1959|0.021|0.0018|0.0292|0.2481|0.4718|0.0|0.0021|y=0
0.014728,0.486971,0.193846,0.022681,0.001214,0.064111,0.221544,0.531146,0.0,0.0044381264774776,8.3891,220.874,5.726673,24.896,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641855,0,1,1,0,0,37616.98,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0147|0.487|0.1938|0.0227|0.0012|0.0641|0.2215|0.5311|0.0|0.0044|y=0
0.014728,0.486971,0.193846,0.022681,0.001214,0.064111,0.221544,0.531146,0.0,0.0033788205123208,8.3891,220.874,5.726673,24.896,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641936,0,1,1,0,0,37616.98,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0147|0.487|0.1938|0.0227|0.0012|0.0641|0.2215|0.5311|0.0|0.0034|y=0
0.014728,0.486971,0.193846,0.022681,0.001214,0.064111,0.221544,0.531146,0.0,0.0023172578830496,8.3891,220.874,5.726673,24.896,0,Water_Heater,waterheater_1__sess_1775216629949,1775216641975,0,1,1,0,0,37616.98,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0147|0.487|0.1938|0.0227|0.0012|0.0641|0.2215|0.5311|0.0|0.0023|y=0
0.016316,0.461863,0.201026,0.022808,0.001585,0.0367,0.219792,0.459138,0.0,0.0045888709600427,6.5715,220.874,5.713634,24.896,0,Water_Heater,waterheater_1__sess_1775216629949,1775216642016,0,1,1,0,0,37390.68,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0163|0.4619|0.201|0.0228|0.0016|0.0367|0.2198|0.4591|0.0|0.0046|y=0
0.016316,0.461863,0.201026,0.022808,0.001585,0.0367,0.219792,0.459138,0.0,0.0034342210063674,6.5715,220.874,5.713634,24.896,0,Water_Heater,waterheater_1__sess_1775216629949,1775216642056,0,1,1,0,0,37390.68,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0163|0.4619|0.201|0.0228|0.0016|0.0367|0.2198|0.4591|0.0|0.0034|y=0
0.016316,0.461863,0.201026,0.022808,0.001585,0.0367,0.219792,0.459138,0.0,0.0022768892164787,6.5715,220.874,5.713634,24.896,0,Water_Heater,waterheater_1__sess_1775216629949,1775216642132,0,1,1,0,0,37390.68,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0163|0.4619|0.201|0.0228|0.0016|0.0367|0.2198|0.4591|0.0|0.0023|y=0
0.037123,0.534155,0.205128,0.016897,0.001439,0.037499,0.23285,0.56387,0.0,0.0080516208975088,6.1875,220.736,5.680564,24.897,0,Water_Heater,waterheater_1__sess_1775216629949,1775216642174,0,1,1,0,0,37437.16,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0371|0.5342|0.2051|0.0169|0.0014|0.0375|0.2328|0.5639|0.0|0.0081|y=0
0.232818,1.331092,0.206458,0.016844,0.004551,0.06574,0.206668,0.60142,0.0,0.0120705337985946,12.2609,219.482,5.657549,24.91,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645205,0,1,1,0,0,36036.67,0,1,3.5,3,real,0,waterheater_1.csv,0,0.2328|1.3311|0.2065|0.0168|0.0046|0.0657|0.2067|0.6014|0.0|0.0121|y=0
0.010875,0.511311,0.195122,0.017841,0.001305,0.036127,0.219612,0.508226,0.0,0.00029598337464,5.3994,219.482,5.724978,24.91,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645246,0,1,1,0,0,37775.52,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0109|0.5113|0.1951|0.0178|0.0013|0.0361|0.2196|0.5082|0.0|0.0003|y=0
0.066656,0.868513,0.208641,0.069234,0.005973,0.027475,0.221533,0.492975,0.0,0.0047032544026871,0.0,219.482,5.699739,24.91,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645444,0,1,1,0,0,36625.06,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0667|0.8685|0.2086|0.0692|0.006|0.0275|0.2215|0.493|0.0|0.0047|y=0
0.066656,0.868513,0.208641,0.069234,0.005973,0.027475,0.221533,0.492975,0.0,0.0045559369561646,0.0,219.482,5.699739,24.91,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645486,0,1,1,0,0,36625.06,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0667|0.8685|0.2086|0.0692|0.006|0.0275|0.2215|0.493|0.0|0.0046|y=0
0.066656,0.868513,0.208641,0.069234,0.005973,0.027475,0.221533,0.492975,0.0,0.0044085758932174,0.0,219.482,5.699739,24.91,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645526,0,1,1,0,0,36625.06,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0667|0.8685|0.2086|0.0692|0.006|0.0275|0.2215|0.493|0.0|0.0044|y=0
0.029671,0.591181,0.201026,0.0174,0.002004,0.045146,0.234251,0.582752,0.0,0.0095581153324956,3.5798,219.482,5.670258,24.907,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645567,0,1,1,0,0,36989.54,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0297|0.5912|0.201|0.0174|0.002|0.0451|0.2343|0.5828|0.0|0.0096|y=0
0.029671,0.591181,0.201026,0.0174,0.002004,0.045146,0.234251,0.582752,0.0,0.0085758656732127,3.5798,219.099,5.670258,24.907,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645644,0,1,1,0,0,36989.54,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0297|0.5912|0.201|0.0174|0.002|0.0451|0.2343|0.5828|0.0|0.0086|y=0
0.02509,0.564851,0.196923,0.011271,0.001309,0.031156,0.253694,0.472487,0.0,0.0075351799676393,5.9561,219.099,5.67621,24.907,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645725,0,1,1,0,0,37075.93,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0251|0.5649|0.1969|0.0113|0.0013|0.0312|0.2537|0.4725|0.0|0.0075|y=0
0.02509,0.564851,0.196923,0.011271,0.001309,0.031156,0.253694,0.472487,0.0,0.0063281217381577,5.9561,219.099,5.67621,24.907,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645805,0,1,1,0,0,37075.93,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0251|0.5649|0.1969|0.0113|0.0013|0.0312|0.2537|0.4725|0.0|0.0063|y=0
0.046091,0.724801,0.189744,0.01166,0.001856,0.038587,0.18948,0.40147,0.0,0.0,15.3335,219.099,5.766222,24.907,0,Water_Heater,waterheater_1__sess_1775216629949,1775216645885,0,1,1,0,0,36963.17,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0461|0.7248|0.1897|0.0117|0.0019|0.0386|0.1895|0.4015|0.0|0.0|y=0
0.026575,0.506135,0.195897,0.008809,0.002154,0.032475,0.201294,0.466946,0.0,0.0083872876636034,3.2873,219.099,5.69741,24.907,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646045,0,1,1,0,0,36979.86,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0266|0.5061|0.1959|0.0088|0.0022|0.0325|0.2013|0.4669|0.0|0.0084|y=0
0.026575,0.506135,0.195897,0.008809,0.002154,0.032475,0.201294,0.466946,0.0,0.0062045388083912,3.2873,219.099,5.69741,24.914,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646086,0,1,1,0,0,36979.86,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0266|0.5061|0.1959|0.0088|0.0022|0.0325|0.2013|0.4669|0.0|0.0062|y=0
0.026325,0.747565,0.180513,0.022111,0.001748,0.034269,0.219753,0.599656,0.0,0.0008628147261271,4.6313,219.309,5.728034,24.914,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646198,0,1,1,0,0,36889.6,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0263|0.7476|0.1805|0.0221|0.0017|0.0343|0.2198|0.5997|0.0|0.0009|y=0
0.026325,0.747565,0.180513,0.022111,0.001748,0.034269,0.219753,0.599656,0.0,0.0033223550963194,4.6313,219.309,5.728034,24.914,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646240,0,1,1,0,0,36889.6,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0263|0.7476|0.1805|0.0221|0.0017|0.0343|0.2198|0.5997|0.0|0.0033|y=0
0.029161,0.592493,0.197949,0.01705,0.001414,0.063313,0.259849,0.5424,0.0,0.0,18.9919,219.309,5.764388,24.914,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646360,0,1,1,0,0,37060.83,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0292|0.5925|0.1979|0.017|0.0014|0.0633|0.2598|0.5424|0.0|0.0|y=0
0.029161,0.592493,0.197949,0.01705,0.001414,0.063313,0.259849,0.5424,0.0,0.0001590548982229,18.9919,219.309,5.764388,24.914,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646400,0,1,1,0,0,37060.83,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0292|0.5925|0.1979|0.017|0.0014|0.0633|0.2598|0.5424|0.0|0.0002|y=0
0.014803,0.477912,0.205078,0.011774,0.002032,0.026712,0.181918,0.535899,0.0,0.0161224774751724,7.7926,219.309,5.672354,24.914,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646556,0,1,1,0,0,37351.82,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0148|0.4779|0.2051|0.0118|0.002|0.0267|0.1819|0.5359|0.0|0.0161|y=0
0.014803,0.477912,0.205078,0.011774,0.002032,0.026712,0.181918,0.535899,0.0,0.015965962041417,7.7926,219.309,5.672354,24.906,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646597,0,1,1,0,0,37351.82,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0148|0.4779|0.2051|0.0118|0.002|0.0267|0.1819|0.5359|0.0|0.016|y=0
0.025387,0.477673,0.196923,0.020902,0.001897,0.032434,0.159927,0.491641,0.0,0.0118680421928573,11.7003,219.309,5.695976,24.906,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646677,0,1,1,0,0,37195.45,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0254|0.4777|0.1969|0.0209|0.0019|0.0324|0.1599|0.4916|0.0|0.0119|y=0
0.025387,0.477673,0.196923,0.020902,0.001897,0.032434,0.159927,0.491641,0.0,0.0087422825232141,11.7003,219.478,5.695976,24.906,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646717,0,1,1,0,0,37195.45,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0254|0.4777|0.1969|0.0209|0.0019|0.0324|0.1599|0.4916|0.0|0.0087|y=0
0.020103,0.515615,0.187692,0.018743,0.001438,0.061857,0.237363,0.685218,0.0,0.0,45.0774,219.478,5.755114,24.906,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646911,0,1,1,0,0,37347.39,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0201|0.5156|0.1877|0.0187|0.0014|0.0619|0.2374|0.6852|0.0|0.0|y=0
0.020103,0.515615,0.187692,0.018743,0.001438,0.061857,0.237363,0.685218,0.0,0.0008050695247068,45.0774,219.478,5.755114,24.906,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646952,0,1,1,0,0,37347.39,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0201|0.5156|0.1877|0.0187|0.0014|0.0619|0.2374|0.6852|0.0|0.0008|y=0
0.022455,0.53284,0.202116,0.01093,0.001312,0.026849,0.211694,0.505225,0.0,0.0165521044225695,6.6027,219.478,5.664415,24.906,0,Water_Heater,waterheater_1__sess_1775216629949,1775216646992,0,1,1,0,0,37610.42,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0225|0.5328|0.2021|0.0109|0.0013|0.0268|0.2117|0.5052|0.0|0.0166|y=0
0.022455,0.53284,0.202116,0.01093,0.001312,0.026849,0.211694,0.505225,0.0,0.0157597225702218,6.6027,219.478,5.664415,24.906,0,Water_Heater,waterheater_1__sess_1775216629949,1775216647072,0,1,1,0,0,37610.42,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0225|0.5328|0.2021|0.0109|0.0013|0.0268|0.2117|0.5052|0.0|0.0158|y=0
0.022455,0.53284,0.202116,0.01093,0.001312,0.026849,0.211694,0.505225,0.0,0.0106767128718751,6.6027,219.478,5.664415,24.918,0,Water_Heater,waterheater_1__sess_1775216629949,1775216647113,0,1,1,0,0,37610.42,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0225|0.5328|0.2021|0.0109|0.0013|0.0268|0.2117|0.5052|0.0|0.0107|y=0
0.012718,0.50413,0.194872,0.011212,0.001018,0.031796,0.245346,0.39101,0.0,0.0,14.2482,219.478,5.738974,24.918,0,Water_Heater,waterheater_1__sess_1775216629949,1775216647153,0,1,1,0,0,37017.96,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0127|0.5041|0.1949|0.0112|0.001|0.0318|0.2453|0.391|0.0|0.0|y=0
0.023107,0.851533,0.204426,0.042382,0.001625,0.045142,0.250368,0.550421,0.0,0.0054114202294695,19.6,219.753,5.707918,24.918,0,Water_Heater,waterheater_1__sess_1775216629949,1775216647349,0,1,1,0,0,36406.62,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0231|0.8515|0.2044|0.0424|0.0016|0.0451|0.2504|0.5504|0.0|0.0054|y=0
0.022201,0.495238,0.201026,0.015212,0.001145,0.030096,0.195576,0.463338,0.0,0.0025643956567846,14.4791,219.753,5.724257,24.918,0,Water_Heater,waterheater_1__sess_1775216629949,1775216647509,0,1,1,0,0,37307.25,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0222|0.4952|0.201|0.0152|0.0011|0.0301|0.1956|0.4633|0.0|0.0026|y=0
0.041445,0.775969,0.193846,0.01139,0.001533,0.02642,0.288518,0.558374,0.0,0.0,14.1848,219.589,5.760394,24.917,0,Water_Heater,waterheater_1__sess_1775216629949,1775216647866,0,1,1,0,0,35523.48,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0414|0.776|0.1938|0.0114|0.0015|0.0264|0.2885|0.5584|0.0|0.0|y=0
0.018168,0.435346,0.202051,0.017687,0.00187,0.034561,0.222422,0.500262,0.0,0.0014948665040127,15.4233,219.589,5.730395,24.917,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648048,0,1,1,0,0,37401.27,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0182|0.4353|0.2021|0.0177|0.0019|0.0346|0.2224|0.5003|0.0|0.0015|y=0
0.124752,1.035781,0.194716,0.039946,0.001523,0.033107,0.210927,0.53933,0.0,0.0171232697691258,8.7002,219.589,5.640704,24.917,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648168,0,1,1,0,0,35975.58,0,1,3.5,3,real,0,waterheater_1.csv,0,0.1248|1.0358|0.1947|0.0399|0.0015|0.0331|0.2109|0.5393|0.0|0.0171|y=0
0.124752,1.035781,0.194716,0.039946,0.001523,0.033107,0.210927,0.53933,0.0,0.0163880855171718,8.7002,219.589,5.640704,24.917,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648305,0,1,1,0,0,35975.58,0,1,3.5,3,real,0,waterheater_1.csv,0,0.1248|1.0358|0.1947|0.0399|0.0015|0.0331|0.2109|0.5393|0.0|0.0164|y=0
0.031335,0.696711,0.194872,0.034627,0.000953,0.029004,0.216268,0.485185,0.0,0.0059809140556627,11.3053,219.589,5.696122,24.917,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648346,0,1,1,0,0,36741.36,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0313|0.6967|0.1949|0.0346|0.001|0.029|0.2163|0.4852|0.0|0.006|y=0
0.026907,0.500482,0.201026,0.019187,0.001754,0.043973,0.245187,0.646859,0.0,0.0,13.9979,219.397,5.736251,24.927,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648466,0,1,1,0,0,37001.24,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0269|0.5005|0.201|0.0192|0.0018|0.044|0.2452|0.6469|0.0|0.0|y=0
0.017552,0.505589,0.203077,0.030286,0.001301,0.031038,0.196302,0.498214,0.0,0.0082050105548031,5.7803,219.397,5.689185,24.927,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648705,0,1,1,0,0,37094.39,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0176|0.5056|0.2031|0.0303|0.0013|0.031|0.1963|0.4982|0.0|0.0082|y=0
0.041148,0.566467,0.186667,0.005176,0.001202,0.123244,0.07267,0.563986,0.0,0.0,6.6125,219.397,5.739935,24.927,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648785,0,1,1,0,0,37579.02,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0411|0.5665|0.1867|0.0052|0.0012|0.1232|0.0727|0.564|0.0|0.0|y=0
0.022068,0.503498,0.195897,0.011548,0.001468,0.022218,0.222583,0.56503,0.0,0.0050419189790057,12.5668,219.252,5.709162,24.923,0,Water_Heater,waterheater_1__sess_1775216629949,1775216648942,0,1,1,0,0,37343.3,0,1,3.5,3,real,0,waterheater_1.csv,0,0.0221|0.5035|0.1959|0.0115|0.0015|0.0222|0.2226|0.565|0.0|0.005|y=0
